Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [152] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [440] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [18] std::_Rb_tree<std::pair<float, Operation>, std::pair<float, Operation>, std::_Identity<std::pair<float, Operation> >, std::less<std::pair<float, Operation> >, std::allocator<std::pair<float, Operation> > >::_M_get_insert_unique_pos(std::pair<float, Operation> const&)
 [364] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++() [441] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [241] std::_Rb_tree<std::pair<float, Operation>, std::pair<float, Operation>, std::_Identity<std::pair<float, Operation> >, std::less<std::pair<float, Operation> >, std::allocator<std::pair<float, Operation> > >::begin()
 [394] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [413] std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [182] std::_Rb_tree<std::pair<float, Operation>, std::pair<float, Operation>, std::_Identity<std::pair<float, Operation> >, std::less<std::pair<float, Operation> >, std::allocator<std::pair<float, Operation> > >::_M_end()
 [405] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [442] std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [63] std::_Rb_tree<std::pair<float, Operation>, std::pair<float, Operation>, std::_Identity<std::pair<float, Operation> >, std::less<std::pair<float, Operation> >, std::allocator<std::pair<float, Operation> > >::_S_key(std::_Rb_tree_node<std::pair<float, Operation> > const*)
 [326] __gnu_cxx::__ops::_Iter_comp_val<beam_search(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, int, int, int, int, std::function<float (std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)> const&)::{lambda(BeamNode const&, BeamNode const&)#1}>::_Iter_comp_val(__gnu_cxx::__ops::_Iter_comp_iter<beam_search(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, int, int, int, int, std::function<float (std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)> const&)::{lambda(BeamNode const&, BeamNode const&)#1}>&&) (predefined_ops.h) [402] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [89] std::_Rb_tree<std::pair<float, Operation>, std::pair<float, Operation>, std::_Identity<std::pair<float, Operation> >, std::less<std::pair<float, Operation> >, std::allocator<std::pair<float, Operation> > >::_S_key(std::_Rb_tree_node_base const*)
 [325] bool __gnu_cxx::__ops::_Iter_comp_val<beam_search(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, int, int, int, int, std::function<float (std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)> const&)::{lambda(BeamNode const&, BeamNode const&)#1}>::operator()<__gnu_cxx::__normal_iterator<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > >, BeamNode>(__gnu_cxx::__normal_iterator<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > >, BeamNode&) (predefined_ops.h) [443] std::_Vector_base<float, std::allocator<float> >::_Vector_base() [155] std::_Rb_tree<std::pair<float, Operation>, std::pair<float, Operation>, std::_Identity<std::pair<float, Operation> >, std::less<std::pair<float, Operation> >, std::allocator<std::pair<float, Operation> > >::_S_left(std::_Rb_tree_node_base*)
 [374] __gnu_cxx::__ops::_Iter_comp_iter<beam_search(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, int, int, int, int, std::function<float (std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)> const&)::{lambda(BeamNode const&, BeamNode const&)#1}>::_Iter_comp_iter(beam_search(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, int, int, int, int, std::function<float (std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)> const&)::{lambda(BeamNode const&, BeamNode const&)#1}) (predefined_ops.h) [444] std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [199] std::_Rb_tree<std::pair<float, Operation>, std::pair<float, Operation>, std::_Identity<std::pair<float, Operation> >, std::less<std::pair<float, Operation> >, std::allocator<std::pair<float, Operation> > >::_M_begin()
 [283] bool __gnu_cxx::__ops::_Iter_comp_iter<beam_search(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, int, int, int, int, std::function<float (std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)> const&)::{lambda(BeamNode const&, BeamNode const&)#1}>::operator()<__gnu_cxx::__normal_iterator<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > >, __gnu_cxx::__normal_iterator<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > > >(__gnu_cxx::__normal_iterator<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > >, __gnu_cxx::__normal_iterator<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > >) (predefined_ops.h) [29] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [347] std::_Rb_tree<std::pair<float, Operation>, std::pair<float, Operation>, std::_Identity<std::pair<float, Operation> >, std::less<std::pair<float, Operation> >, std::allocator<std::pair<float, Operation> > >::_M_erase(std::_Rb_tree_node<std::pair<float, Operation> >*)
 [375] __gnu_cxx::__ops::_Iter_comp_iter<beam_search(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, int, int, int, int, std::function<float (std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)> const&)::{lambda(BeamNode const&, BeamNode const&)#1}> __gnu_cxx::__ops::__iter_comp_iter<beam_search(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, int, int, int, int, std::function<float (std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)> const&)::{lambda(BeamNode const&, BeamNode const&)#1}>(beam_search(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, int, int, int, int, std::function<float (std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)> const&)::{lambda(BeamNode const&, BeamNode const&)#1}) (predefined_ops.h) [380] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [156] std::_Rb_tree<std::pair<float, Operation>, std::pair<float, Operation>, std::_Identity<std::pair<float, Operation> >, std::less<std::pair<float, Operation> >, std::allocator<std::pair<float, Operation> > >::_S_right(std::_Rb_tree_node_base*)
 [308] bool __gnu_cxx::operator< <BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > >(__gnu_cxx::__normal_iterator<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > > const&, __gnu_cxx::__normal_iterator<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > > const&) [170] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [348] std::_Rb_tree<std::pair<float, Operation>, std::pair<float, Operation>, std::_Identity<std::pair<float, Operation> >, std::less<std::pair<float, Operation> >, std::allocator<std::pair<float, Operation> > >::_Rb_tree()
 [322] __gnu_cxx::__normal_iterator<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > >::difference_type __gnu_cxx::operator-<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > >(__gnu_cxx::__normal_iterator<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > > const&, __gnu_cxx::__normal_iterator<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > > const&) [165] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [349] std::_Rb_tree<std::pair<float, Operation>, std::pair<float, Operation>, std::_Identity<std::pair<float, Operation> >, std::less<std::pair<float, Operation> >, std::allocator<std::pair<float, Operation> > >::~_Rb_tree()
 [280] __gnu_cxx::__normal_iterator<Operation*, std::vector<Operation, std::allocator<Operation> > >::difference_type __gnu_cxx::operator-<Operation*, std::vector<Operation, std::allocator<Operation> > >(__gnu_cxx::__normal_iterator<Operation*, std::vector<Operation, std::allocator<Operation> > > const&, __gnu_cxx::__normal_iterator<Operation*, std::vector<Operation, std::allocator<Operation> > > const&) [48] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [135] std::function<float (std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)>::function<main::{lambda(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)#1}, void>(main::{lambda(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)#1}&&) (std_function.h)
 [401] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [30] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [463] std::function<float (std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)>::~function()
 [415] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&) [381] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&&) [426] std::_Any_data::_M_access()
 [332] bool __gnu_cxx::operator!=<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > >(__gnu_cxx::__normal_iterator<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > > const&, __gnu_cxx::__normal_iterator<BeamNode*, std::vector<BeamNode, std::allocator<BeamNode> > > const&) [171] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [464] main::{lambda(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)#1}& std::_Any_data::_M_access<main::{lambda(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)#1}>() (std_function.h)
